                2014                 141                  14                  16                   2                   0                   0                   4                   2
                2014                 142                  20                  22                   1                   1                   0                   0                   2
                2014                 143                  14                  23                   2                   0                   0                   0                   2
                2014                 144                  12                  20                   2                   2                   0                   0                   2
                2014                 145                  15                  98                   2                   0                   0                   0                   0
                2014                 146                  17                  24                   1                   1                   0                   0                   2
                2014                 147                  12                  16                   1                   0                   0                   0                   2
                2014                 148                  18                  23                   1                   1                   0                   0                   0
                2014                 149                  16                  19                   2                   0                   0                   0                   1
                2014                 150                  16                  26                   2                   0                   0                   0                   2
                2014                 151                  16                  19                   2                   0                   0                   0                   2
                2014                 152                  20                  98                   3                   0                   0                   0                   0
                2014                 153                  14                  15                   3                   3                   0                   0                   2
                2014                 154                  13                  98                   2                   0                   0                   1                   2
                2014                 155                   6                  11                   2                   2                   0                   5                   2
                2014                 156                  14                  11                   2                   0                   0                   0                   0
                2014                 157                  14                  22                   2                   2                   0                   5                   2
                2014                 158                  12                  11                   3                   0                   0                   1                   0
                2014                 159                   6                  15                   3                   3                   0                   0                   2
                2014                 160                  14                  12                   2                   0                   0                   5                   0
                2014                 161                  10                  19                   1                   1                   0                   0                   1
                2014                 162                  14                  21                   1                   0                   0                   3                   2
                2014                 163                  18                  21                   2                   0                   8                   0                   0
                2014                 164                  14                  17                   2                   0                   0                   0                   2
                2014                 165                  13                  20                   1                   0                   0                   0                   2
                2014                 166                  12                   9                   1                   0                   0                   0                   0
                2014                 167                  14                  25                   3                   0                   2                   1                   0
                2014                 168                  18                  16                   2                   0                   0                   0                   0
                2014                 169                  19                  26                   1                   2                   0                   0                   0
                2014                 170                  13                  20                   2                   1                   0                   0                   0
                2014                 171                  16                  10                   3                   0                   2                   0                   2
                2014                 172                  20                  21                   2                   0                   0                   0                   2
                2014                 173                  14                  20                   1                   1                   0                   0                   2
                2014                 174                  17                   6                   3                   0                   0                   2                   0
                2014                 175                  12                   9                   2                   0                   0                   2                   0
                2014                 176                  16                  23                   2                   0                   0                   2                   0
                2014                 177                  15                  20                   1                   0                   1                   0                   0
                2014                 178                  12                  15                   2                   0                   0                   0                   2
                2014                 179                  18                  16                   2                   0                   0                   0                   2
                2014                 180                  16                  15                   1                   0                   0                   1                   2
                2014                 181                  14                  19                   2                   0                   0                   0                   2
                2014                 182                  12                  17                   1                   1                   0                   0                   0
                2014                 183                  12                  19                   2                   1                   0                   0                   0
                2014                 184                  12                  18                   1                   0                   1                   4                   2
                2014                 185                   3                  21                   3                   0                   0                   3                   0
                2014                 186                  14                  16                   3                   0                   0                   0                   2
                2014                 187                  12                  18                   2                   0                   0                   1                   2
                2014                 188                  11                  98                   2                   0                   0                   0                   0
                2014                 189                  16                  20                   2                   0                   0                   2                   0
                2014                 190                  14                  18                   3                   0                   2                   0                   2
                2014                 191                  16                  20                   3                   0                   0                   0                   2
                2014                 192                  12                  13                   1                   0                   0                   4                   2
                2014                 193                  12                  17                   1                   0                   1                   0                   0
                2014                 194                  10                   6                   1                   1                   0                   0                   2
                2014                 195                  13                  15                   2                   0                   0                   3                   2
                2014                 196                  12                   9                   2                   2                   0                   0                   0
                2014                 197                  11                   9                   3                   0                   0                   1                   0
                2014                 198                  12                  14                   3                   0                   1                   0                   0
                2014                 199                  14                  98                   2                   0                   0                   1                   1
                2014                 200                  12                  22                   2                   2                   0                   0                   2
                2014                 201                  12                  17                   3                   0                   0                   0                   0
                2014                 202                  13                  15                   3                   0                   0                   0                   0
                2014                 203                  12                   9                   2                   2                   0                   0                   0
                2014                 204                   5                   8                   2                   0                   0                   3                   0
                2014                 205                  16                  21                   2                   1                   0                   1                   2
                2014                 206                   9                  17                   2                   2                   0                   3                   2
                2014                 207                  11                  17                   2                   0                   0                   5                   2
                2014                 208                  11                   5                   3                   0                   1                   0                   0
                2014                 209                   6                  16                   2                   2                   0                   0                   2
                2014                 210                   6                  14                   2                   2                   0                   1                   0
                2014                 211                   3                  14                   1                   1                   0                   3                   2
                2014                 212                   6                  12                   2                   2                   0                   3                   0
                2014                 213                  20                  26                   9                   0                   0                   0                   0
                2014                 214                  13                  18                   2                   2                   0                   0                   0
                2014                 215                  11                  17                   2                   1                   0                   2                   2
                2014                 216                  12                   9                   1                   0                   0                   0                   0
                2014                 217                   9                  98                   1                   1                   0                   0                   0
                2014                 218                  16                  25                   1                   1                   0                   0                   2
                2014                 219                   2                  15                   3                   3                   0                   0                   0
                2014                 220                  14                  19                   2                   0                   0                   1                   2
                2014                 221                  12                  26                   1                   1                   0                   0                   2
                2014                 222                  14                  13                   2                   2                   0                   1                   2
                2014                 223                  16                  19                   3                   3                   0                   2                   2
                2014                 224                  12                  14                   3                   0                   0                   0                   0
                2014                 225                  16                  18                   1                   0                   0                   1                   2
                2014                 226                  14                  25                   2                   2                   0                   0                   2
                2014                 227                  17                  25                   2                   1                   0                   1                   0
                2014                 228                  13                   8                   2                   0                   0                   0                   0
                2014                 229                  12                   9                   1                   0                   0                   0                   1
                2014                 230                  11                   3                   2                   0                   0                   0                   0
                2014                 231                  12                   2                   2                   0                   0                   0                   0
                2014                 232                  20                  25                   2                   0                   1                   0                   2
                2014                 233                  14                  21                   1                   1                   0                   0                   0
                2014                 234                  16                  24                   1                   1                   0                   0                   2
                2014                 235                  16                   2                   1                   0                   0                   1                   0
                2014                 236                  15                  12                   2                   0                   0                   0                   0
                2014                 237                  12                  23                   1                   0                   0                   5                   0
                2014                 238                  16                  15                   2                   0                   0                   1                   0
                2014                 239                  10                  26                   2                   1                   0                   2                   0
                2014                 240                   5                  98                   3                   0                   0                   1                   2
                2014                 241                  12                  19                   2                   0                   0                   4                   2
                2014                 242                  18                  25                   2                   0                   0                   0                   2
                2014                 243                  19                  24                   1                   1                   0                   0                   0
                2014                 244                  13                  20                   2                   2                   0                   3                   2
                2014                 245                   2                  19                   2                   2                   0                   0                   2
                2014                 246                   7                  98                   3                   2                   0                   1                   0
                2014                 247                  16                  13                   1                   2                   0                   0                   0
                2014                 248                  12                  12                   1                   0                   0                   2                   0
                2014                 249                  12                  13                   2                   0                   0                   2                   2
